Well,Sample,Time,Weight,Replicate,Hour,PCheck,Plate,fileName,Absorbance,Protein,Range,Genotype,Site
H07,W0753,24,0.0214,1,24hr,Plate3.csv,Plate3,Plate3_24hr_17Feb2017,0.1922,83199.24299,Native,DEB26,DEB
H08,W0753,24,0.0214,2,24hr,Plate3.csv,Plate3,Plate3_24hr_17Feb2017,0.1993,86377.32243,Native,DEB26,DEB
H09,W0753,24,0.0214,3,24hr,Plate3.csv,Plate3,Plate3_24hr_17Feb2017,0.1938,83915.42991,Native,DEB26,DEB
A01,W0419,4,0.0213,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1567,67624.84977,Native,CDCc2-07-01,CDC
A02,W0419,4,0.0213,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1541,66455.58216,Native,CDCc2-07-01,CDC
A03,W0419,4,0.0213,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1551,66905.30047,Native,CDCc2-07-01,CDC
A04,W0076,4,0.0212,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.164,71242.26415,Invasive,ARC29,ARC
A05,W0076,4,0.0212,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1648,71603.73585,Invasive,ARC29,ARC
A06,W0076,4,0.0212,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.164,71242.26415,Invasive,ARC29,ARC
A07,W0420,4,0.0015,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1604,983901.0667,Native,SAN30-01,SAN
A08,W0420,4,0.0015,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1578,967297.4667,Native,SAN30-01,SAN
A09,W0420,4,0.0015,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1604,983901.0667,Native,SAN30-01,SAN
A10,W0077,4,0.0161,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1598,91310.81988,Native,DEB30,DEB
A11,W0077,4,0.0161,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1664,95237.61491,Native,DEB30,DEB
A12,W0077,4,0.0161,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1665,95297.1118,Native,DEB30,DEB
B01,W0421,4,0.022,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.154,64297.54545,Native,PI459130,Tur
B02,W0421,4,0.022,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1565,65386.06818,Native,PI459130,Tur
B03,W0421,4,0.022,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1556,64994.2,Native,PI459130,Tur
B04,W0078,4,0.0106,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1552,134532.1509,Invasive,PI404795,Uru
B05,W0078,4,0.0106,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1562,135435.8302,Invasive,PI404795,Uru
B06,W0078,4,0.0106,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1561,135345.4623,Invasive,PI404795,Uru
B07,W0422,4,0.01,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1593,146531.47,Native,MUSs2-06,MUS
B08,W0422,4,0.01,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1617,148830.43,Native,MUSs2-06,MUS
B09,W0422,4,0.01,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.161,148159.9,Native,MUSs2-06,MUS
B10,W0079,4,0.0241,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1646,62908.0249,Native,LDSc3-11,LDS
B11,W0079,4,0.0241,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1811,69466.26141,Native,LDSc3-11,LDS
B12,W0079,4,0.0241,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1661,63504.22822,Native,LDSc3-11,LDS
C01,W0423,4,0.0168,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1559,85282.50595,Native,HIG13-02,HIG
C02,W0423,4,0.0168,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.154,84199.16667,Native,HIG13-02,HIG
C03,W0423,4,0.0168,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.158,86479.88095,Native,HIG13-02,HIG
C04,W0424,4,0.0367,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1563,39143.80654,Native,LDSc3-13,LDS
C05,W0424,4,0.0367,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.157,39326.51226,Native,LDSc3-13,LDS
C06,W0424,4,0.0367,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1591,39874.62943,Native,LDSc3-13,LDS
C07,W0081,4,0.023,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1599,63959.22174,Native,W65316,Leb
C08,W0081,4,0.023,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1593,63709.33478,Native,W65316,Leb
C09,W0081,4,0.023,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1612,64500.64348,Native,W65316,Leb
C10,W0080,4,0.0301,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1635,50018.15615,Native,NARc3-04,NAR
C11,W0080,4,0.0301,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1654,50622.81063,Native,NARc3-04,NAR
C12,W0080,4,0.0301,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1676,51322.93688,Native,NARc3-04,NAR
D01,W0425,4,0.0125,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1542,113316.944,Native,NARc3-05,NAR
D02,W0425,4,0.0125,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1534,112703.888,Native,NARc3-05,NAR
D03,W0425,4,0.0125,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1559,114619.688,Native,NARc3-05,NAR
D04,W0082,4,0.0478,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1542,29633.09205,Native,SAN28-02,SAN
D05,W0082,4,0.0478,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1551,29813.44979,Native,SAN28-02,SAN
D06,W0082,4,0.0478,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1568,30154.12552,Native,SAN28-02,SAN
D07,W0426,4,0.0306,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1561,46884.37582,Native,DEB32,DEB
D08,W0426,4,0.0306,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1537,46133.0817,Native,DEB32,DEB
D09,W0426,4,0.0306,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1567,47072.19935,Native,DEB32,DEB
D10,W0083,4,0.0294,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1573,49189.0034,Native,MUSs2-04,MUS
D11,W0083,4,0.0294,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1611,50427.10544,Native,MUSs2-04,MUS
D12,W0083,4,0.0294,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1638,51306.80952,Native,MUSs2-04,MUS
E01,W0427,4,0.018,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1521,77574.77222,Native,W65323,Fra
E02,W0427,4,0.018,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1567,80022.73889,Native,W65323,Fra
E03,W0427,4,0.018,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1532,78160.15556,Native,W65323,Fra
E04,W0084,4,0.0231,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1545,61443.09524,Native,CDCc2-06-01,CDC
E05,W0084,4,0.0231,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1561,62106.57576,Native,CDCc2-06-01,CDC
E06,W0084,4,0.0231,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1572,62562.71861,Native,CDCc2-06-01,CDC
E07,W0085,4,0.0303,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1601,48613.13201,Native,HIG12-03,HIG
E08,W0085,4,0.0303,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1585,48107.31023,Native,HIG12-03,HIG
E09,W0085,4,0.0303,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1568,47569.87459,Native,HIG12-03,HIG
E10,W0475,4,0.0144,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1803,115727.3403,Native,W65326,Fra2
E11,W0475,4,0.0144,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1644,105150.5278,Native,W65326,Fra2
E12,W0475,4,0.0144,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1648,105416.6111,Native,W65326,Fra2
F01,W0476,4,0.0632,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1554,22594.25,Native,DEB32-02,DEB
F02,W0476,4,0.0632,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1578,22958.00949,Native,DEB32-02,DEB
F03,W0476,4,0.0632,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1557,22639.71994,Native,DEB32-02,DEB
F04,W0113,4,0.0651,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1553,21920.10292,Native,SAN31-02,SAN
F05,W0113,4,0.0651,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1577,22273.24578,Native,SAN31-02,SAN
F06,W0113,4,0.0651,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1587,22420.38863,Native,SAN31-02,SAN
F07,W0477,4,0.0256,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.157,56378.24219,Native,NARc3-07,NAR
F08,W0477,4,0.0256,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1595,57313.69141,Native,NARc3-07,NAR
F09,W0477,4,0.0256,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1556,55854.39063,Native,NARc3-07,NAR
F10,W0114,4,0.025,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1666,61409.656,Native,W65327,Fra_cor
F11,W0114,4,0.025,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1653,60911.548,Native,W65327,Fra_cor
F12,W0114,4,0.025,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1678,61869.448,Native,W65327,Fra_cor
G01,W0478,4,0.0324,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1553,44043.16975,Native,SAN31-01,SAN
G02,W0478,4,0.0324,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1549,43924.91049,Native,SAN31-01,SAN
G03,W0478,4,0.0324,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1544,43777.08642,Native,SAN31-01,SAN
G04,W0115,4,0.0221,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.155,64440.04525,Native,MUSs2-09,MUS
G05,W0115,4,0.0221,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1529,63529.82353,Native,MUSs2-09,MUS
G06,W0115,4,0.0221,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1574,65480.29864,Native,MUSs2-09,MUS
G07,W0479,4,0.0328,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1571,44031.73476,Native,CDCc2-09,CDC
G08,W0479,4,0.0328,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1571,44031.73476,Native,CDCc2-09,CDC
G09,W0479,4,0.0328,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1598,44820.25,Native,CDCc2-09,CDC
G10,W0480,4,0.016,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1589,91342.69375,Native,HIG15-02,HIG
G11,W0480,4,0.016,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1693,97569.04375,Native,HIG15-02,HIG
G12,W0480,4,0.016,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1653,95174.29375,Native,HIG15-02,HIG
H01,W0116,4,0.026,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1542,54479.3,Native,NARc3-08,NAR
H02,W0116,4,0.026,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1538,54331.93077,Native,NARc3-08,NAR
H03,W0116,4,0.026,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.156,55142.46154,Native,NARc3-08,NAR
H04,W0117,4,0.0307,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1586,47511.70684,Native,HIG16-01,HIG
H05,W0117,4,0.0307,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.16,47948.5342,Native,HIG16-01,HIG
H06,W0117,4,0.0307,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1718,51630.36482,Native,HIG16-01,HIG
H07,W0118,4,0.0365,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1607,40513.02192,Native,CDCc2-13,CDC
H08,W0118,4,0.0365,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1587,39988.14521,Native,CDCc2-13,CDC
H09,W0118,4,0.0365,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1578,39751.95068,Native,CDCc2-13,CDC
H10,W0119,4,0.037,1,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1599,39758.43514,Native,PI478440,Bol
H11,W0119,4,0.037,2,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1686,42010.79459,Native,PI478440,Bol
H12,W0119,4,0.037,3,4hr,Plate1.csv,Plate1,Plate1_4hr_17Feb2017,0.1657,41260.00811,Native,PI478440,Bol
A01,W0120,4,0.0502,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1543,28235.45219,Native,MUSs2-01,MUS
A02,W0120,4,0.0502,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1548,28330.86056,Native,MUSs2-01,MUS
A03,W0120,4,0.0502,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1552,28407.18725,Native,MUSs2-01,MUS
A04,W0513,4,0.0396,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1569,36422.35101,Native,CDCc2-06-02,CDC
A05,W0513,4,0.0396,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1564,36301.40404,Native,CDCc2-06-02,CDC
A06,W0513,4,0.0396,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1593,37002.89646,Native,CDCc2-06-02,CDC
A07,W0121,4,0.0409,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1621,36482.54034,Native,DEB28-02,DEB
A08,W0121,4,0.0409,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1665,37513.04401,Native,DEB28-02,DEB
A09,W0121,4,0.0409,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1737,39199.32274,Native,DEB28-02,DEB
A10,W0122,4,0.0499,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.179,33146.71343,Native,LIS20,LIS
A11,W0122,4,0.0499,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1833,33972.15832,Native,LIS20,LIS
A12,W0122,4,0.0499,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1855,34394.47896,Native,LIS20,LIS
B01,W0514,4,0.025,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1555,57156.58,Native,HIG13-01,HIG
B02,W0514,4,0.025,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1561,57386.476,Native,HIG13-01,HIG
B03,W0514,4,0.025,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1529,56160.364,Native,HIG13-01,HIG
B04,W0123,4,0.0381,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1569,37856.30184,Native,HIG11-02,HIG
B05,W0123,4,0.0381,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1571,37906.5853,Native,HIG11-02,HIG
B06,W0123,4,0.0381,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1594,38484.84514,Native,HIG11-02,HIG
B07,W0515,4,0.0257,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1665,59699.74708,Native,NARc3-05,NAR
B08,W0515,4,0.0257,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1701,61041.55253,Native,NARc3-05,NAR
B09,W0515,4,0.0257,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1706,61227.9144,Native,NARc3-05,NAR
B10,W0124,4,0.0433,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1757,37469.06005,Native,NARc3-02,NAR
B11,W0124,4,0.0433,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1821,38884.89376,Native,NARc3-02,NAR
B12,W0124,4,0.0433,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1863,39814.03464,Native,NARc3-02,NAR
C01,W0516,4,0.0389,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.156,36856.14396,Native,DEB31,DEB
C02,W0516,4,0.0389,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1558,36806.8946,Native,DEB31,DEB
C03,W0516,4,0.0389,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1572,37151.6401,Native,DEB31,DEB
C04,W0127,4,0.0198,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1559,72360.91414,Native,LDSc3-07,LDS
C05,W0127,4,0.0198,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1594,74054.17172,Native,LDSc3-07,LDS
C06,W0127,4,0.0198,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1589,73812.27778,Native,LDSc3-07,LDS
C07,W0128,4,0.0534,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1594,27458.28839,Native,SAN20-05,SAN
C08,W0128,4,0.0534,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1621,27942.61985,Native,SAN20-05,SAN
C09,W0128,4,0.0534,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1648,28426.95131,Native,SAN20-05,SAN
C10,W0517,4,0.0373,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1739,43033.99732,Invasive,ARC29-01,ARC
C11,W0517,4,0.0373,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1821,45139.83646,Invasive,ARC29-01,ARC
C12,W0517,4,0.0373,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1839,45602.09383,Invasive,ARC29-01,ARC
D01,W0518,4,0.0167,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1539,84645.99401,Native,MUSs2-05,MUS
D02,W0518,4,0.0167,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1568,86309.41317,Native,MUSs2-05,MUS
D03,W0518,4,0.0167,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1564,86079.97605,Native,MUSs2-05,MUS
D04,W0130,4,0.0369,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1571,39139.31978,Invasive,ARC26,ARC
D05,W0130,4,0.0369,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1586,39528.71003,Invasive,ARC26,ARC
D06,W0130,4,0.0369,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1614,40255.57182,Invasive,ARC26,ARC
D07,W0132,4,0.0276,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1657,55312.32971,Native,CDCc2-04,CDC
D08,W0132,4,0.0276,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1709,57117.06884,Native,CDCc2-04,CDC
D09,W0132,4,0.0276,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1704,56943.53623,Native,CDCc2-04,CDC
D10,W0520,4,0.0381,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1804,43764.60892,Invasive,PI458758,Chi
D11,W0520,4,0.0381,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1855,45046.83727,Invasive,PI458758,Chi
D12,W0520,4,0.0381,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1865,45298.25459,Invasive,PI458758,Chi
E01,W0134,4,0.0539,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1556,26528.2449,Native,NARc2-01,NAR
E02,W0134,4,0.0539,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1579,26936.99629,Native,NARc2-01,NAR
E03,W0134,4,0.0539,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1594,27203.57328,Native,NARc2-01,NAR
E04,W0135,4,0.0378,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.152,36915.02646,Native,HUE19,HUE
E05,W0135,4,0.0378,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1622,39499.83598,Native,HUE19,HUE
E06,W0135,4,0.0378,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1637,39879.95503,Native,HUE19,HUE
E07,W0522,4,0.0373,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1681,41544.50134,Native,W65319,Gre
E08,W0522,4,0.0373,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1719,42520.37802,Native,W65319,Gre
E09,W0522,4,0.0373,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1756,43470.57373,Native,W65319,Gre
E10,W0137,4,0.0553,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.181,30256.40145,Native,FUSF5,FUS
E11,W0137,4,0.0553,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1857,31070.52984,Native,FUSF5,FUS
E12,W0137,4,0.0553,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1839,30758.73599,Native,FUSF5,FUS
F01,W0138,4,0.0282,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1721,56309.42908,Native,LDSc3-04,LDS
F02,W0138,4,0.0282,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1723,56377.36525,Native,LDSc3-04,LDS
F03,W0138,4,0.0282,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1682,54984.67376,Native,LDSc3-04,LDS
F04,W0600,4,0.0261,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1732,61243.78544,Native,NARc3-03,NAR
F05,W0600,4,0.0261,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1775,62821.93487,Native,NARc3-03,NAR
F06,W0600,4,0.0261,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1924,68290.40613,Native,NARc3-03,NAR
F07,W0140,4,0.0674,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1878,25791.04154,Native,HIG10-02,HIG
F08,W0140,4,0.0674,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1816,24909.88724,Native,HIG10-02,HIG
F09,W0140,4,0.0674,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1836,25194.13056,Native,HIG10-02,HIG
F10,W0601,4,0.0376,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1865,45900.625,Native,DEB28-03,DEB
F11,W0601,4,0.0376,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.2092,51683.69149,Native,DEB28-03,DEB
F12,W0601,4,0.0376,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1992,49136.08511,Native,DEB28-03,DEB
G01,W0142,4,0.0289,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1708,54514.6436,Native,CAM20,CAM
G02,W0142,4,0.0289,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1705,54415.20761,Native,CAM20,CAM
G03,W0142,4,0.0289,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1698,54183.19031,Native,CAM20,CAM
G04,W0603,4,0.0177,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1684,87710.93785,Invasive,ARC27,ARC
G05,W0603,4,0.0177,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1768,92256.90395,Invasive,ARC27,ARC
G06,W0603,4,0.0177,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1784,93122.80226,Invasive,ARC27,ARC
G07,W0143,4,0.0349,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1923,51043.60172,Invasive,PI368951,Chile3
G08,W0143,4,0.0349,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1875,49726.14613,Invasive,PI368951,Chile3
G09,W0143,4,0.0349,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1811,47969.53868,Invasive,PI368951,Chile3
G10,W0144,4,0.0309,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1869,55977.1877,Native,AZN19,AZN
G11,W0144,4,0.0309,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1942,58240.1877,Native,AZN19,AZN
G12,W0144,4,0.0309,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.2011,60379.1877,Native,AZN19,AZN
H01,W0604,4,0.0201,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1732,79525.51244,Native,MUSs2-02,MUS
H02,W0604,4,0.0201,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.173,79430.199,Native,MUSs2-02,MUS
H03,W0604,4,0.0201,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1716,78763.00498,Native,MUSs2-02,MUS
H04,W0145,4,0.0228,1,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1738,70360.09649,Native,SAN20-03,SAN
H05,W0145,4,0.0228,2,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1795,72754.84649,Native,SAN20-03,SAN
H06,W0145,4,0.0228,3,4hr,Plate2.csv,Plate2,Plate2_4hr_17Feb2017,0.1851,75107.58333,Native,SAN20-03,SAN
